rMSE_lipid,coef_lipid,rMSE_iron,coef_iron,rMSE_lipid_iron,coef_lipid_iron,rMSE_ipid_iron_interaction,coef_lipid_iron_interaction,k-fold
0.43709879756712977,[33.24220909],3.4714699555263784,[29.52593466],1.1037727855998032,[26.78979403 16.13103764],0.36949729213235494,[ 10.1354438  -31.05628802 222.05800313],1
1.6606382246843021,[41.79812874],1.592894465071287,[17.19951112],1.4285215004175478,[40.28501973  9.64606992],1.3734660842201147,[39.18389472  8.36142407  7.34083342],2
2.5311703545877564,[23.30586016],4.798037291278982,[-5.97324084],2.280743313704181,[24.28948922  3.13531762],1.3730386358891735,[ 13.61048078 -18.98548558 152.55726345],3
0.46576719769467967,[33.6254507],0.8914723853829191,[20.19305662],0.3278882034797134,[31.94163728 12.2076473 ],0.18726598009137613,[ 11.87296229 -22.57805602 187.30763329],4
