rMSE_lipid,coef_lipid,rMSE_iron,coef_iron,rMSE_lipid_iron,coef_lipid_iron,rMSE_ipid_iron_interaction,coef_lipid_iron_interaction,k-fold
3.9029130491637365,[2.36573716],1.4500436557506133,[20.59453826],1.129321902205265,[ 7.59582015 20.92033197],1.1223480703503084,[ 7.50576462 20.82826875  0.53631781],1
3.0326856438394683,[-6.56802787],1.0286175377287383,[19.08079248],0.7944508657763605,[10.84187326 20.06974713],0.7703628683910284,[-0.07546921 13.59772353 42.3224736 ],2
2.879710132060532,[-4.24410629],0.9086926021611552,[18.70557497],0.9523668117395228,[12.76745493 19.79382591],1.0926783094153818,[ 1.76400899 12.12695623 50.76895737],3
4.554458294471891,[2.5545071],0.9852493043473551,[17.52617824],0.9665910580505909,[11.78735041 18.46568661],0.7914044149322195,[ 6.2971792  14.83381409 26.72170874],4
